route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"100261","WEEKDAY","24691051","UNIVERSITY DISTRICT, UNIVERSITY VILLAGE","LOCAL",1,"3383240","20068085"
"100259","WEEKDAY","24691052","NORTHGATE, ROOSEVELT","LOCAL",0,"3383240","11067062"
"100259","WEEKDAY","24691053","UNIVERSITY DISTRICT, ROOSEVELT","LOCAL",1,"3383240","20067067"
"100261","WEEKDAY","24691054","UNIVERSITY DISTRICT, UNIVERSITY VILLAGE","LOCAL",1,"3383240","20068069"
"100259","WEEKDAY","24691055","NORTHGATE, ROOSEVELT","LOCAL",0,"3383240","11067062"
"100259","WEEKDAY","24691056","UNIVERSITY DISTRICT, ROOSEVELT","LOCAL",1,"3383240","20067067"
"100261","WEEKDAY","24691099","NORTHGATE, UNIVERSITY VILLAGE","LOCAL",0,"3383240","11068082"
"100261","WEEKDAY","24691100","NORTHGATE, UNIVERSITY VILLAGE","LOCAL",0,"3383240","11068084"
"100256","WEEKDAY","24691130","DOWNTOWN SEATTLE, EASTLAKE","EXPRESS",1,"3383240","20066118"
"100256","WEEKDAY","24691131","DOWNTOWN SEATTLE, EASTLAKE","EXPRESS",1,"3383240","20066118"
"100256","WEEKDAY","24691164","NORTHGATE, EASTLAKE","EXPRESS",0,"3383240","11066113"
"100256","WEEKDAY","24691165","NORTHGATE, EASTLAKE","EXPRESS",0,"3383240","11066113"
"100221","WEEKDAY","24689579","DOWNTOWN SEATTLE","LOCAL",1,"3383241","20041229"
"100258","WEEKDAY","24690405","INTERSTATE 5 AND NORTHEAST 145TH STREET","LOCAL",1,"3383241","10661012"
"100173","WEEKDAY","18151605","MADRONA AND 34TH AVE, VIA E CHERRY ST","LOCAL",0,"3386662","21003564"
"100219","WEEKDAY","18151725","E QUEEN ANNE, SEATTLE CENTER E","LOCAL",1,"3386662","10004560"
"100173","WEEKDAY","18151826","DOWNTOWN ONLY","LOCAL",1,"3386662","10003559"
"100219","WEEKDAY","18151938","DOWNTOWN SEATTLE","LOCAL",0,"3386662","21004568"
"100173","WEEKDAY","20714741","DOWNTOWN ONLY","LOCAL",1,"3386662","10003559"
"100173","WEEKDAY","20714749","MADRONA AND 34TH AVE, VIA E CHERRY ST","LOCAL",0,"3386662","21003562"
"100028","WEEKDAY","18152453","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386663","11013018"
"100028","WEEKDAY","18152462","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386663","11013018"
"100028","WEEKDAY","18152474","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386663","11013018"
"100028","WEEKDAY","18152578","DOWNTOWN SEATTLE","LOCAL",1,"3386663","20013020"
"100028","WEEKDAY","18152587","DOWNTOWN SEATTLE","LOCAL",1,"3386663","20013020"
"100028","WEEKDAY","18152593","DOWNTOWN SEATTLE","LOCAL",1,"3386663","20013020"
"100028","WEEKDAY","18153108","DOWNTOWN SEATTLE","LOCAL",1,"3386663","20013019"
"100028","WEEKDAY","21012719","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386663","11013017"
"100089","WEEKDAY","24245635","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3386663","21002559"
"100089","WEEKDAY","24245644","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3386663","21002559"
"100089","WEEKDAY","24245649","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3386663","21002559"
"100089","WEEKDAY","24245711","DOWNTOWN SEATTLE","LOCAL",1,"3386663","10002553"
"100089","WEEKDAY","24245720","DOWNTOWN SEATTLE","LOCAL",1,"3386663","10002554"
"100089","WEEKDAY","24245729","DOWNTOWN SEATTLE","LOCAL",1,"3386663","10002554"
"100089","WEEKDAY","24245741","DOWNTOWN SEATTLE","LOCAL",1,"3386663","10002554"
"100089","WEEKDAY","24245814","DOWNTOWN SEATTLE","LOCAL",0,"3386663","21002557"
"100028","WEEKDAY","18152437","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386664","11013018"
"100028","WEEKDAY","18152455","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386664","11013018"
"100028","WEEKDAY","18152465","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386664","11013018"
"100028","WEEKDAY","18152575","DOWNTOWN SEATTLE","LOCAL",1,"3386664","20013020"
"100028","WEEKDAY","18152579","DOWNTOWN SEATTLE","LOCAL",1,"3386664","20013020"
"100028","WEEKDAY","18152588","DOWNTOWN SEATTLE","LOCAL",1,"3386664","20013020"
"100028","WEEKDAY","18153064","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386664","11013017"
"100028","WEEKDAY","18153111","DOWNTOWN SEATTLE","LOCAL",1,"3386664","20013019"
"100089","WEEKDAY","24245632","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3386664","21002559"
"100089","WEEKDAY","24245636","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3386664","21002559"
"100089","WEEKDAY","24245645","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3386664","21002559"
"100089","WEEKDAY","24245704","DOWNTOWN SEATTLE","LOCAL",1,"3386664","10002554"
"100089","WEEKDAY","24245713","DOWNTOWN SEATTLE","LOCAL",1,"3386664","10002553"
"100089","WEEKDAY","24245722","DOWNTOWN SEATTLE","LOCAL",1,"3386664","10002554"
"100089","WEEKDAY","24245732","DOWNTOWN SEATTLE","LOCAL",1,"3386664","10002554"
"100089","WEEKDAY","24245815","DOWNTOWN SEATTLE","LOCAL",0,"3386664","21002557"
"100263","WEEKDAY","20712055","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386665","10007021"
"100263","WEEKDAY","20712069","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386665","10007021"
"100263","WEEKDAY","20712083","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386665","10007021"
"100263","WEEKDAY","20712113","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386665","10007021"
"100263","WEEKDAY","20712183","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386665","21007004"
"100263","WEEKDAY","20712190","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386665","21007004"
"100263","WEEKDAY","20712197","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3386665","21007005"
"100263","WEEKDAY","20712205","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386665","21007004"
"100263","WEEKDAY","20712212","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3386665","21007005"
"100263","WEEKDAY","20712218","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386665","21007004"
"100263","WEEKDAY","20714675","S JACKSON ST","LOCAL",1,"3386665","10007048"
"100263","WEEKDAY","21011310","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386665","10007021"
"100028","WEEKDAY","18152445","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386666","11013018"
"100028","WEEKDAY","18152463","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386666","11013018"
"100028","WEEKDAY","18152573","DOWNTOWN SEATTLE","LOCAL",1,"3386666","20013020"
"100028","WEEKDAY","18152583","DOWNTOWN SEATTLE","LOCAL",1,"3386666","20013020"
"100028","WEEKDAY","18152594","DOWNTOWN SEATTLE","LOCAL",1,"3386666","20013020"
"100028","WEEKDAY","18153066","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386666","11013017"
"100089","WEEKDAY","24245631","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3386666","21002559"
"100089","WEEKDAY","24245640","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3386666","21002559"
"100089","WEEKDAY","24245650","MADRONA PARK, VIA E UNION ST","LOCAL",0,"3386666","21002559"
"100089","WEEKDAY","24245703","DOWNTOWN SEATTLE","LOCAL",1,"3386666","10002553"
"100089","WEEKDAY","24245712","DOWNTOWN SEATTLE","LOCAL",1,"3386666","10002554"
"100089","WEEKDAY","24245721","DOWNTOWN SEATTLE","LOCAL",1,"3386666","10002553"
"100089","WEEKDAY","24245730","DOWNTOWN SEATTLE","LOCAL",1,"3386666","10002554"
"100089","WEEKDAY","24245810","DOWNTOWN SEATTLE","LOCAL",0,"3386666","21002557"
"100089","WEEKDAY","24245819","DOWNTOWN SEATTLE","LOCAL",0,"3386666","21002557"
"100089","WEEKDAY","24246247","DOWNTOWN SEATTLE","LOCAL",1,"3386666","10002554"
"100173","WEEKDAY","18151469","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386667","10003552"
"100173","WEEKDAY","18151473","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386667","10003552"
"100173","WEEKDAY","18151478","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386667","10003552"
"100173","WEEKDAY","18151562","DOWNTOWN SEATTLE","LOCAL",0,"3386667","21003560"
"100219","WEEKDAY","18151597","JUDKINS PARK, VIA 23RD AVE","LOCAL",0,"3386667","21004565"
"100173","WEEKDAY","18151644","N QUEEN ANNE, SEATTLE CENTER E","LOCAL",1,"3386667","10003558"
"100219","WEEKDAY","18151671","E QUEEN ANNE, SEATTLE CENTER E","LOCAL",1,"3386667","10004560"
"100173","WEEKDAY","18151780","FIRST HILL, EAST JEFFERSON","LOCAL",0,"3386667","21003566"
"100173","WEEKDAY","18151792","DOWNTOWN SEATTLE","LOCAL",0,"3386667","21003561"
"100173","WEEKDAY","18151807","DOWNTOWN ONLY","LOCAL",1,"3386667","10003555"
"100219","WEEKDAY","18151926","DOWNTOWN SEATTLE","LOCAL",0,"3386667","21004568"
"100219","WEEKDAY","18151940","DOWNTOWN SEATTLE","LOCAL",0,"3386667","21004563"
"100173","WEEKDAY","18151974","DOWNTOWN ONLY","LOCAL",0,"3386667","21003567"
"100219","WEEKDAY","18151982","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386667","10004557"
"100219","WEEKDAY","18152008","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386667","10004555"
"100173","WEEKDAY","18152194","FIRST HILL, EAST JEFFERSON","LOCAL",0,"3386667","21003563"
"100173","WEEKDAY","18152195","DOWNTOWN ONLY","LOCAL",1,"3386667","10003557"
"100173","WEEKDAY","18152234","DOWNTOWN SEATTLE","LOCAL",0,"3386667","21003561"
"100028","WEEKDAY","18152482","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386667","11013021"
"100028","WEEKDAY","18152488","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386667","11013021"
"100028","WEEKDAY","18152603","DOWNTOWN SEATTLE","LOCAL",1,"3386667","20013022"
"100028","WEEKDAY","18152606","DOWNTOWN SEATTLE","LOCAL",1,"3386667","20013019"
"100263","WEEKDAY","20712136","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386668","10007009"
"100263","WEEKDAY","20712177","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3386668","21007046"
"100447","WEEKDAY","20712293","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3386668","11049029"
"100447","WEEKDAY","20712348","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3386668","20049030"
"100447","WEEKDAY","20712363","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3386668","20049014"
"100263","WEEKDAY","20713852","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386668","21007004"
"100263","WEEKDAY","20713856","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386668","10007021"
"100223","WEEKDAY","22579661","UNIVERSITY DISTRICT, MONTLAKE","LOCAL",0,"3386668","11043047"
"100223","WEEKDAY","22579668","UNIVERSITY DISTRICT, MONTLAKE","LOCAL",0,"3386668","11043047"
"100223","WEEKDAY","22579717","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386668","20043049"
"100223","WEEKDAY","22579726","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386668","20043049"
"100223","WEEKDAY","22579664","UNIVERSITY DISTRICT, MONTLAKE","LOCAL",0,"3386673","11043047"
"100223","WEEKDAY","22579693","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386673","20043049"
"100223","WEEKDAY","22579700","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386673","20043049"
"100223","WEEKDAY","22579705","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386673","20043049"
"100223","WEEKDAY","22579712","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386673","20043049"
"100223","WEEKDAY","22579720","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386673","20043049"
"100223","WEEKDAY","22580024","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386673","20043037"
"100224","WEEKDAY","24247269","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3386673","20044004"
"100224","WEEKDAY","24247504","BALLARD, WALLINGFORD","LOCAL",0,"3386673","11044011"
"100263","WEEKDAY","20712051","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386674","10007021"
"100263","WEEKDAY","20712064","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386674","10007021"
"100263","WEEKDAY","20712078","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386674","10007021"
"100263","WEEKDAY","20712092","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386674","10007021"
"100263","WEEKDAY","20712108","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386674","10007021"
"100263","WEEKDAY","20712148","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386674","21007004"
"100263","WEEKDAY","20712155","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386674","21007004"
"100263","WEEKDAY","20712162","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3386674","21007005"
"100263","WEEKDAY","20712170","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386674","21007004"
"100263","WEEKDAY","20712181","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386674","21007004"
"100263","WEEKDAY","20713908","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386674","21007011"
"100263","WEEKDAY","20714680","S JACKSON ST","LOCAL",1,"3386674","10007048"
"100219","WEEKDAY","18151560","JUDKINS PARK, VIA 23RD AVE","LOCAL",0,"3386675","21004565"
"100173","WEEKDAY","18151573","FIRST HILL, EAST JEFFERSON","LOCAL",0,"3386675","21003566"
"100219","WEEKDAY","18151599","JUDKINS PARK, VIA 23RD AVE","LOCAL",0,"3386675","21004565"
"100173","WEEKDAY","18151641","N QUEEN ANNE, SEATTLE CENTER E","LOCAL",1,"3386675","10003558"
"100219","WEEKDAY","18151685","E QUEEN ANNE, SEATTLE CENTER E","LOCAL",1,"3386675","10004560"
"100219","WEEKDAY","18151699","E QUEEN ANNE, SEATTLE CENTER E","LOCAL",1,"3386675","10004560"
"100173","WEEKDAY","18151786","FIRST HILL, EAST JEFFERSON","LOCAL",0,"3386675","21003566"
"100173","WEEKDAY","18151823","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386675","10003553"
"100219","WEEKDAY","18151924","DOWNTOWN SEATTLE","LOCAL",0,"3386675","21004568"
"100219","WEEKDAY","18151929","DOWNTOWN SEATTLE","LOCAL",0,"3386675","21004568"
"100219","WEEKDAY","18151932","DOWNTOWN SEATTLE","LOCAL",0,"3386675","21004568"
"100219","WEEKDAY","18151941","DOWNTOWN SEATTLE","LOCAL",0,"3386675","21004563"
"100219","WEEKDAY","18151945","DOWNTOWN SEATTLE","LOCAL",0,"3386675","21004563"
"100219","WEEKDAY","18151949","DOWNTOWN SEATTLE","LOCAL",0,"3386675","21004561"
"100173","WEEKDAY","18151956","DOWNTOWN ONLY","LOCAL",0,"3386675","21003567"
"100173","WEEKDAY","18151975","DOWNTOWN ONLY","LOCAL",0,"3386675","21003567"
"100219","WEEKDAY","18151981","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386675","10004557"
"100219","WEEKDAY","18151987","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386675","10004555"
"100219","WEEKDAY","18152009","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386675","10004555"
"100219","WEEKDAY","18152013","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386675","10004555"
"100219","WEEKDAY","18152017","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386675","10004553"
"100219","WEEKDAY","18152021","DOWNTOWN ONLY","LOCAL",1,"3386675","10004556"
"100173","WEEKDAY","18152228","MADRONA AND 34TH AVE, VIA E CHERRY ST","LOCAL",0,"3386675","21003564"
"100173","WEEKDAY","18152231","DOWNTOWN SEATTLE","LOCAL",0,"3386675","21003561"
"100173","WEEKDAY","18152239","DOWNTOWN ONLY","LOCAL",1,"3386675","10003557"
"100173","WEEKDAY","18152240","DOWNTOWN ONLY","LOCAL",1,"3386675","10003557"
"100173","WEEKDAY","18152244","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386675","10003552"
"100173","WEEKDAY","18151468","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386676","10003552"
"100173","WEEKDAY","18151472","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386676","10003552"
"100173","WEEKDAY","18151476","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386676","10003552"
"100173","WEEKDAY","18151576","FIRST HILL, EAST JEFFERSON","LOCAL",0,"3386676","21003566"
"100173","WEEKDAY","18151594","DOWNTOWN SEATTLE","LOCAL",0,"3386676","21003560"
"100219","WEEKDAY","18151651","E QUEEN ANNE, SEATTLE CENTER E","LOCAL",1,"3386676","10004560"
"100219","WEEKDAY","18151732","E QUEEN ANNE, SEATTLE CENTER E","LOCAL",1,"3386676","10004560"
"100173","WEEKDAY","18151766","MADRONA AND 34TH AVE, VIA E CHERRY ST","LOCAL",0,"3386676","21003562"
"100173","WEEKDAY","18151790","DOWNTOWN SEATTLE","LOCAL",0,"3386676","21003561"
"100173","WEEKDAY","18151804","DOWNTOWN ONLY","LOCAL",1,"3386676","10003559"
"100173","WEEKDAY","18151828","DOWNTOWN ONLY","LOCAL",1,"3386676","10003559"
"100219","WEEKDAY","18151921","DOWNTOWN SEATTLE","LOCAL",0,"3386676","21004563"
"100219","WEEKDAY","18151990","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386676","10004555"
"100219","WEEKDAY","18152202","DOWNTOWN SEATTLE","LOCAL",0,"3386676","21004568"
"100173","WEEKDAY","18152233","DOWNTOWN SEATTLE","LOCAL",0,"3386676","21003561"
"100219","WEEKDAY","18153105","DOWNTOWN ONLY","LOCAL",0,"3386676","21004566"
"100263","WEEKDAY","20712053","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386677","10007021"
"100263","WEEKDAY","20712068","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386677","10007021"
"100263","WEEKDAY","20712084","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386677","10007021"
"100263","WEEKDAY","20712098","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386677","10007021"
"100263","WEEKDAY","20712112","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386677","10007021"
"100263","WEEKDAY","20712125","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386677","10007009"
"100263","WEEKDAY","20712150","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3386677","21007005"
"100263","WEEKDAY","20712158","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386677","21007004"
"100263","WEEKDAY","20712165","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386677","21007004"
"100263","WEEKDAY","20712172","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386677","21007004"
"100263","WEEKDAY","20712182","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3386677","21007005"
"100263","WEEKDAY","20712216","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386677","21007004"
"100447","WEEKDAY","20712282","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3386677","11049032"
"100447","WEEKDAY","20712355","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3386677","20049030"
"100263","WEEKDAY","20713850","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386677","21007047"
"100263","WEEKDAY","20714669","S JACKSON ST","LOCAL",1,"3386677","10007048"
"100223","WEEKDAY","22579667","UNIVERSITY DISTRICT, MONTLAKE","LOCAL",0,"3386678","11043047"
"100223","WEEKDAY","22579723","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386678","20043049"
"100223","WEEKDAY","22579730","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386678","20043037"
"100223","WEEKDAY","22579880","UNIVERSITY DISTRICT, MONTLAKE","LOCAL",0,"3386678","11043047"
"100447","WEEKDAY","20712235","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3386679","11049006"
"100447","WEEKDAY","20712299","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3386679","20049008"
"100447","WEEKDAY","20713918","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3386679","11049018"
"100223","WEEKDAY","22579632","UNIVERSITY DISTRICT, MONTLAKE","LOCAL",0,"3386679","11043047"
"100223","WEEKDAY","22579639","UNIVERSITY DISTRICT, MONTLAKE","LOCAL",0,"3386679","11043047"
"100223","WEEKDAY","22579646","UNIVERSITY DISTRICT, MONTLAKE","LOCAL",0,"3386679","11043047"
"100223","WEEKDAY","22579653","UNIVERSITY DISTRICT, MONTLAKE","LOCAL",0,"3386679","11043047"
"100223","WEEKDAY","22579660","UNIVERSITY DISTRICT, MONTLAKE","LOCAL",0,"3386679","11043047"
"100223","WEEKDAY","22579690","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386679","20043049"
"100223","WEEKDAY","22579697","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386679","20043049"
"100223","WEEKDAY","22579704","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386679","20043049"
"100223","WEEKDAY","22579709","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386679","20043049"
"100223","WEEKDAY","22579716","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386679","20043049"
"100223","WEEKDAY","22579725","DOWNTOWN SEATTLE, CAPITOL HILL","LOCAL",1,"3386679","20043037"
"100173","WEEKDAY","24197637","FIRST HILL, EAST JEFFERSON","LOCAL",0,"3386680","21003563"
"100173","WEEKDAY","24197641","DOWNTOWN ONLY","LOCAL",1,"3386680","10003557"
"100173","WEEKDAY","18151568","DOWNTOWN SEATTLE","LOCAL",0,"3386681","21003560"
"100173","WEEKDAY","18151575","MADRONA AND 34TH AVE, VIA E CHERRY ST","LOCAL",0,"3386681","21003562"
"100173","WEEKDAY","18151584","MADRONA AND 34TH AVE, VIA E CHERRY ST","LOCAL",0,"3386681","21003562"
"100173","WEEKDAY","18151588","MADRONA AND 34TH AVE, VIA E CHERRY ST","LOCAL",0,"3386681","21003562"
"100173","WEEKDAY","18151652","N QUEEN ANNE, SEATTLE CENTER E","LOCAL",1,"3386681","10003558"
"100173","WEEKDAY","18151782","MADRONA AND 34TH AVE, VIA E CHERRY ST","LOCAL",0,"3386681","21003562"
"100219","WEEKDAY","18151798","JUDKINS PARK, VIA 23RD AVE","LOCAL",0,"3386681","21004565"
"100173","WEEKDAY","18151810","DOWNTOWN ONLY","LOCAL",1,"3386681","10003555"
"100173","WEEKDAY","18151813","DOWNTOWN ONLY","LOCAL",1,"3386681","10003555"
"100173","WEEKDAY","18151816","DOWNTOWN ONLY","LOCAL",1,"3386681","10003555"
"100173","WEEKDAY","18151819","DOWNTOWN ONLY","LOCAL",1,"3386681","10003555"
"100173","WEEKDAY","18151822","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386681","10003553"
"100219","WEEKDAY","18151984","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3386681","10004557"
"100173","WEEKDAY","18152251","DOWNTOWN ONLY","LOCAL",0,"3386681","21003567"
"100028","WEEKDAY","18152660","DOWNTOWN SEATTLE","LOCAL",1,"3386682","20013019"
"100028","WEEKDAY","18152661","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3386682","11013017"
"100263","WEEKDAY","20712131","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386683","10007009"
"100263","WEEKDAY","20712137","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386683","10007009"
"100263","WEEKDAY","20712178","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386683","21007047"
"100447","WEEKDAY","20712241","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3386683","11049006"
"100447","WEEKDAY","20712248","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3386683","11049006"
"100447","WEEKDAY","20712255","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3386683","11049006"
"100447","WEEKDAY","20712263","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3386683","11049006"
"100447","WEEKDAY","20712271","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3386683","11049006"
"100447","WEEKDAY","20712276","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3386683","11049006"
"100447","WEEKDAY","20712288","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3386683","11049032"
"100447","WEEKDAY","20712294","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3386683","11049029"
"100447","WEEKDAY","20712304","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3386683","20049008"
"100447","WEEKDAY","20712311","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3386683","20049008"
"100447","WEEKDAY","20712318","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3386683","20049008"
"100447","WEEKDAY","20712325","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3386683","20049008"
"100447","WEEKDAY","20712333","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3386683","20049008"
"100447","WEEKDAY","20712342","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3386683","20049008"
"100447","WEEKDAY","20712349","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3386683","20049030"
"100447","WEEKDAY","20712359","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3386683","20049030"
"100263","WEEKDAY","20712372","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386683","21007044"
"100263","WEEKDAY","21820635","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3386683","21007051"
"100263","WEEKDAY","21820645","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3386683","10007029"
